,Komentar,label,truncated_label,sentiment,score
1701,i scored  on snake at the nft marketplace can you beat my score  ,POSITIVE,b i scored on snake at the nft marketplace can you beat my score,"[{'label': 'POSITIVE', 'score': 0.9745112061500549}]",0.9745112061500549
1702,armis now available in aws marketplace  it security guru  ,NEGATIVE,b armis now available in aws marketplace it security guru,"[{'label': 'NEGATIVE', 'score': 0.9900164008140564}]",0.9900164008140564
1703,yes yammer marketplace why havent managers thought of that feed and heat yourself on toxic positivity and management guru literature while you sell you last bits of furniture ,NEGATIVE,b yes yammer marketplace why havent managers thought of that feed and heat yourself on toxic positivity and management guru literature while you sell you last bits of furniture,"[{'label': 'NEGATIVE', 'score': 0.98807293176651}]",0.98807293176651
1704,the sweeping saga continues our momo is about to end so please if you can help us by buying our legendary crab so we can clear the marketplace from all idlegame botters crabs lets reset the marketplace  you can also help by cleaning up the floor ,NEGATIVE,b the sweeping saga continues our momo is about to end so please if you can help us by buying our legendary crab so we can clear the marketplace from all idlegame botters crabs lets reset the marketplace you can also help by cleaning up the floor,"[{'label': 'NEGATIVE', 'score': 0.9725887179374695}]",0.9725887179374695
1705,agreed the marketplace right now concentrates the crypto aspect of the game the new starter pack will have free to play crabs we need the final merger to be able to say that we finally crossed that bridge,NEGATIVE,b agreed the marketplace right now concentrates the crypto aspect of the game the new starter pack will have free to play crabs we need the final merger to be able to say that we finally crossed that bridge,"[{'label': 'NEGATIVE', 'score': 0.9698163866996765}]",0.9698163866996765
1706, we dare you to open playstore on your  or apple store on your  and share with us other gachas that are nftenabled and fun and good to play as  if you cant find them you can still download  at such marketplaces,POSITIVE,b we dare you to open playstore on your or apple store on your and share with us other gachas that are nftenabled and fun and good to play as if you cant find them you can still download at such marketplaces,"[{'label': 'POSITIVE', 'score': 0.999788224697113}]",0.999788224697113
1707,help us sweep  marketplace and reset the economy we already started   were selling our original lego pincer crab to keep buying all boids from idlegame botters we are selling below lego pincer floor support the fam ,NEGATIVE,b help us sweep marketplace and reset the economy we already started were selling our original lego pincer crab to keep buying all boids from idlegame botters we are selling below lego pincer floor support the fam,"[{'label': 'NEGATIVE', 'score': 0.9982308745384216}]",0.9982308745384216
1708,ive been looking a bit here and there at freelancecreative marketplace sites like solidgigs contently guru freelancer  and they all seem to be varying degrees of terrible anyone out there used one that isnt awful,NEGATIVE,b ive been looking a bit here and there at freelancecreative marketplace sites like solidgigs contently guru freelancer and they all seem to be varying degrees of terrible anyone out there used one that isnt awful,"[{'label': 'NEGATIVE', 'score': 0.9996342658996582}]",0.9996342658996582
1709,armis now available in aws marketplace  it security guru ,NEGATIVE,b armis now available in aws marketplace it security guru,"[{'label': 'NEGATIVE', 'score': 0.9900164008140564}]",0.9900164008140564
1710,armis now available in aws marketplace  it security guru ,NEGATIVE,b armis now available in aws marketplace it security guru,"[{'label': 'NEGATIVE', 'score': 0.9900164008140564}]",0.9900164008140564
1711,armis now available in aws marketplace  by it security guru   ,NEGATIVE,b armis now available in aws marketplace by it security guru,"[{'label': 'NEGATIVE', 'score': 0.9924168586730957}]",0.9924168586730957
1712, marketplace has been updated and now it is possible to sell raw materials chests and items more than that it is now possible to sell assets in usdc if you want to know more watch our full new marketplace intro video    ,NEGATIVE,b marketplace has been updated and now it is possible to sell raw materials chests and items more than that it is now possible to sell assets in usdc if you want to know more watch our full new marketplace intro video,"[{'label': 'NEGATIVE', 'score': 0.935508668422699}]",0.935508668422699
1713,marketing guru katrina mccarter  recounts a recent experience with a forwardthinking insurance companys experiential marketing campaign that any small business can learn from when it comes to standing out in a saturated marketplace ,POSITIVE,b marketing guru katrina mccarter recounts a recent experience with a forwardthinking insurance companys experiential marketing campaign that any small business can learn from when it comes to standing out in a saturated marketplace,"[{'label': 'POSITIVE', 'score': 0.984529435634613}]",0.984529435634613
1714,acredito que os incels emergiram das sombras dos gurus de pegaçãopuas os últimos pregavam uma visão transacional dos relacionamentos sexual marketplace que os primeiros levaram a sua consequência lógica misantropia e misoginia,NEGATIVE,b I believe that the incels emerged from the shadows of the pegaopua gurus the latter preached a transactional view of sexual marketplace relationships which the former took to its logical consequence misanthropy and misogyny,"[{'label': 'NEGATIVE', 'score': 0.9863613843917847}]",0.9863613843917847
1715, best crypto art marketplaces for   nfts  youtube            ,POSITIVE,b best crypto art marketplaces for nfts youtube,"[{'label': 'POSITIVE', 'score': 0.9871699810028076}]",0.9871699810028076
1716,calling all   gurus panda is  for a partner marketing manager to power growth through the supplier side of our marketplace learn more about the role and apply here  ,POSITIVE,b calling all gurus panda is for a partner marketing manager to power growth through the supplier side of our marketplace learn more about the role and apply here,"[{'label': 'POSITIVE', 'score': 0.9909543395042419}]",0.9909543395042419
1717,      garys wine amp marketplace  guru energy  harfington ,POSITIVE,b garys wine amp marketplace guru energy harfington,"[{'label': 'POSITIVE', 'score': 0.9503772258758545}]",0.9503772258758545
1718,ive no clue why my fb marketplace inbox is filled with  and more potential buyers bidding for an outdoor hammock stand thats on sale for half the price can furniture market experts in us throw some light on this ,NEGATIVE,b ive no clue why my fb marketplace inbox is filled with and more potential buyers bidding for an outdoor hammock stand thats on sale for half the price can furniture market experts in us throw some light on this,"[{'label': 'NEGATIVE', 'score': 0.9989638328552246}]",0.9989638328552246
1719,          fytoo optical  garys wine amp marketplace  geekbuying  gotomeeting  guru energy  ,POSITIVE,b fytoo optical garys wine amp marketplace geekbuying gotomeeting guru energy,"[{'label': 'POSITIVE', 'score': 0.7323082685470581}]",0.7323082685470581
1720,fb marketplace buyer looking at my one month old listing is this still available methe seller bursts into a dance but pretending to be nonchalant yes,NEGATIVE,b fb marketplace buyer looking at my one month old listing is this still available methe seller bursts into a dance but pretending to be nonchalant yes,"[{'label': 'NEGATIVE', 'score': 0.9959350824356079}]",0.9959350824356079
1721, type very rare promo that are still priced at what i think are bargain buys i have some listed on the marketplace currently but neither of these are mine i wont sell mine for this cheap lol   ,NEGATIVE,b type very rare promo that are still priced at what i think are bargain buys i have some listed on the marketplace currently but neither of these are mine i wont sell mine for this cheap lol,"[{'label': 'NEGATIVE', 'score': 0.9989681243896484}]",0.9989681243896484
1722,namaste guru  have you checked the yet good time to fill up your bags they are builders and have a marketplace for talents check em out guru ji  ,POSITIVE,b namaste guru have you checked the yet good time to fill up your bags they are builders and have a marketplace for talents check em out guru ji,"[{'label': 'POSITIVE', 'score': 0.9992187023162842}]",0.9992187023162842
1723,steel bite pro the holy grail of fb aff crazy epc max cart value  this just took the marketplace by storm aff getting  epc works on any traffic killer copy made by gurus will make you rich almostguaranteed this month lets go ,NEGATIVE,b steel bite pro the holy grail of fb aff crazy epc max cart value this just took the marketplace by storm aff getting epc works on any traffic killer copy made by gurus will make you rich almostguaranteed this month lets go,"[{'label': 'NEGATIVE', 'score': 0.9027288556098938}]",0.9027288556098938
1724,the new  marketplace is ready to receive the upcoming updates that will be rolled out on october th  changing forever it is already possible to buy and sell materials earned by playing the game  for usdc ,POSITIVE,b the new marketplace is ready to receive the upcoming updates that will be rolled out on october th changing forever it is already possible to buy and sell materials earned by playing the game for usdc,"[{'label': 'POSITIVE', 'score': 0.9765874743461609}]",0.9765874743461609
1725,heads up i just added a handful of lvl  promo gurus for sale on the marketplace promo gurus are og theyre super rare amp plus they hold extra perks in the guruverse i usually dont like to sell mine so this is your chance to snipe a few from my set ,POSITIVE,b heads up i just added a handful of lvl promo gurus for sale on the marketplace promo gurus are og theyre super rare amp plus they hold extra perks in the guruverse i usually dont like to sell mine so this is your chance to snipe a few from my set,"[{'label': 'POSITIVE', 'score': 0.9847323298454285}]",0.9847323298454285
1726,virtua is trying to ramp up its nft marketplace with its new partnership with polygon nfts and other cryptorelated items were put on hold as the bears grabbed control of the cryptocurrency market watcher guru   ,NEGATIVE,b virtua is trying to ramp up its nft marketplace with its new partnership with polygon nfts and other cryptorelated items were put on hold as the bears grabbed control of the cryptocurrency market watcher guru,"[{'label': 'NEGATIVE', 'score': 0.9984599351882935}]",0.9984599351882935
1727,beyond thankful for these defensive gurus amp are the future check em out in the marketplace ,NEGATIVE,b beyond thankful for these defensive gurus amp are the future check em out in the marketplace,"[{'label': 'NEGATIVE', 'score': 0.9694971442222595}]",0.9694971442222595
1728, tip avoid following the latest fad enter the marketplace find a marketing guru who you feel comfortable with  mg,NEGATIVE,b tip avoid following the latest fad enter the marketplace find a marketing guru who you feel comfortable with mg,"[{'label': 'NEGATIVE', 'score': 0.994022786617279}]",0.994022786617279
1729, gurus advise a strategy of buy and hold for long term but how long is long no surprise here the past three years including the pandemic have been a wash for small investors self included      ,NEGATIVE,b gurus advise a strategy of buy and hold for long term but how long is long no surprise here the past three years including the pandemic have been a wash for small investors self included,"[{'label': 'NEGATIVE', 'score': 0.9976704716682434}]",0.9976704716682434
1730,polygon collaborates with virtua to ramp up its nft marketplace  watcher guru    ,POSITIVE,b polygon collaborates with virtua to ramp up its nft marketplace watcher guru,"[{'label': 'POSITIVE', 'score': 0.9902426600456238}]",0.9902426600456238
1731,polygon collaborates with virtua to ramp up its nft marketplace  watcher guru ,POSITIVE,b polygon collaborates with virtua to ramp up its nft marketplace watcher guru,"[{'label': 'POSITIVE', 'score': 0.9902426600456238}]",0.9902426600456238
1732,polygon collaborates with virtua to ramp up its nft marketplace  watcher guru ,POSITIVE,b polygon collaborates with virtua to ramp up its nft marketplace watcher guru,"[{'label': 'POSITIVE', 'score': 0.9902426600456238}]",0.9902426600456238
1733,polygon collaborates with virtua to ramp up its nft marketplace  watcher guru ,POSITIVE,b polygon collaborates with virtua to ramp up its nft marketplace watcher guru,"[{'label': 'POSITIVE', 'score': 0.9902426600456238}]",0.9902426600456238
1734,armis added to google cloud marketplace  by it security guru   ,NEGATIVE,b armis added to google cloud marketplace by it security guru,"[{'label': 'NEGATIVE', 'score': 0.9755124449729919}]",0.9755124449729919
1735,book now                          ,NEGATIVE,b book now,"[{'label': 'NEGATIVE', 'score': 0.9608553051948547}]",0.9608553051948547
1736, best crypto art marketplaces for   nfts  youtube            ,POSITIVE,b best crypto art marketplaces for nfts youtube,"[{'label': 'POSITIVE', 'score': 0.9871699810028076}]",0.9871699810028076
1737,are you exhausted from searching the internet and being unable to find anything like what youre looking for if so we suggest you submit your wantedtobuy request at basco boat guru marketplace to get the best results and yes its freegtgt  ,NEGATIVE,b are you exhausted from searching the internet and being unable to find anything like what youre looking for if so we suggest you submit your wantedtobuy request at basco boat guru marketplace to get the best results and yes its freegtgt,"[{'label': 'NEGATIVE', 'score': 0.9980995059013367}]",0.9980995059013367
1738,bobbie is a creemetis woman who prides herself on building an inclusivityfirst company championing indigenous people and the slgbtqia community is a talent marketplace that leverages proprietary technology to match organizations and entrepreneurs with,POSITIVE,b bobbie is a creemetis woman who prides herself on building an inclusivityfirst company championing indigenous people and the slgbtqia community is a talent marketplace that leverages proprietary technology to match organizations and entrepreneurs with,"[{'label': 'POSITIVE', 'score': 0.9976032376289368}]",0.9976032376289368
1739,exertio  freelance marketplace wordpress theme                 ,NEGATIVE,b exertio freelance marketplace wordpress theme,"[{'label': 'NEGATIVE', 'score': 0.9951080679893494}]",0.9951080679893494
1740,for the  creators and believers for the  adopters and  gurus we are creating a marketplace for you to access liquidity using your  land as collateral  follow our journey  ,POSITIVE,b for the creators and believers for the adopters and gurus we are creating a marketplace for you to access liquidity using your land as collateral follow our journey,"[{'label': 'POSITIVE', 'score': 0.9926337599754333}]",0.9926337599754333
1741,by offering our technology on cloud marketplace spoon guru will be able to better deliver to retailers unique joint solutions at scale enabling them to empower their customers to shop for food in new ways     ,POSITIVE,b by offering our technology on cloud marketplace spoon guru will be able to better deliver to retailers unique joint solutions at scale enabling them to empower their customers to shop for food in new ways,"[{'label': 'POSITIVE', 'score': 0.9948520064353943}]",0.9948520064353943
1742,spoon guru bring nutrition science technology to google cloud marketplace  ,POSITIVE,b spoon guru bring nutrition science technology to google cloud marketplace,"[{'label': 'POSITIVE', 'score': 0.9955257773399353}]",0.9955257773399353
1743,spoon guru bring nutrition science technology to google cloud marketplace  ,POSITIVE,b spoon guru bring nutrition science technology to google cloud marketplace,"[{'label': 'POSITIVE', 'score': 0.9955257773399353}]",0.9955257773399353
1744,                      ,POSITIVE,b,"[{'label': 'POSITIVE', 'score': 0.9129438400268555}]",0.9129438400268555
1745,          fytoo optical  garys wine amp marketplace  gobble  gshopper global  guru energy ,POSITIVE,b fytoo optical garys wine amp marketplace gobble gshopper global guru energy,"[{'label': 'POSITIVE', 'score': 0.5757125020027161}]",0.5757125020027161
1746,          fytoo optical  garys wine amp marketplace  gotomeeting  gshopper global  guru energy ,NEGATIVE,b fytoo optical garys wine amp marketplace gotomeeting gshopper global guru energy,"[{'label': 'NEGATIVE', 'score': 0.943964958190918}]",0.943964958190918
1747,spoon guru injecte une nutrition personnalisée dans google cloud marketplace   ,NEGATIVE,spoon guru injects personalized nutrition into google cloud marketplace,"[{'label': 'NEGATIVE', 'score': 0.977555513381958}]",0.977555513381958
1748,spoon guru brings nutrition science technology to google cloud marketplace ,POSITIVE,b spoon guru brings nutrition science technology to google cloud marketplace,"[{'label': 'POSITIVE', 'score': 0.9981119632720947}]",0.9981119632720947
1749,new cra staking theory to upgrade items in  economy v players will need powerup gems our theory is that powups will be cra staking rewards this is how by staking cra investors will be able to earn tus as a reward by selling gems in the marketplace wdyt,NEGATIVE,b new cra staking theory to upgrade items in economy v players will need powerup gems our theory is that powups will be cra staking rewards this is how by staking cra investors will be able to earn tus as a reward by selling gems in the marketplace wdyt,"[{'label': 'NEGATIVE', 'score': 0.9829810857772827}]",0.9829810857772827
1750, id love to do something in the marketplace space ive done it before with a photography marketplace we had called the shoot it is a business model that i love and one that creates community i just dont know what to pursue yet is the guru on this front,POSITIVE,b id love to do something in the marketplace space ive done it before with a photography marketplace we had called the shoot it is a business model that i love and one that creates community i just dont know what to pursue yet is the guru on this front,"[{'label': 'POSITIVE', 'score': 0.9880738854408264}]",0.9880738854408264
1751,are you looking to sell your marine accessories but arent sure where to start look no further than boat guru marketplace check it out here and start selling online gtgt  ,NEGATIVE,b are you looking to sell your marine accessories but arent sure where to start look no further than boat guru marketplace check it out here and start selling online gtgt,"[{'label': 'NEGATIVE', 'score': 0.9795907735824585}]",0.9795907735824585
1752,no more fake promises and shortcuts schemes from fake gurus teachers amp profits realtime marketplace strategies amp techniques from real entrepreneurs leaders amp influencers register for doing business supernaturally in miami fl  at upper r,NEGATIVE,b no more fake promises and shortcuts schemes from fake gurus teachers amp profits realtime marketplace strategies amp techniques from real entrepreneurs leaders amp influencers register for doing business supernaturally in miami fl at upper r,"[{'label': 'NEGATIVE', 'score': 0.9882280230522156}]",0.9882280230522156
1753,spoon guru injects personalized nutrition into the google cloud marketplace  food ingredients first ,NEGATIVE,b spoon guru injects personalized nutrition into the google cloud marketplace food ingredients first,"[{'label': 'NEGATIVE', 'score': 0.816053032875061}]",0.816053032875061
1754,spoon guru injects personalized  into the google cloud marketplace    ,NEGATIVE,b spoon guru injects personalized into the google cloud marketplace,"[{'label': 'NEGATIVE', 'score': 0.9910953044891357}]",0.9910953044891357
1755,hello freelance community we are launching a new mini freelance marketplace soon  like     marketplace name will be com,NEGATIVE,b hello freelance community we are launching a new mini freelance marketplace soon like marketplace name will be com,"[{'label': 'NEGATIVE', 'score': 0.6118658185005188}]",0.6118658185005188
1756,spoon guru injects personalized nutrition into the google cloud marketplace ,NEGATIVE,b spoon guru injects personalized nutrition into the google cloud marketplace,"[{'label': 'NEGATIVE', 'score': 0.9865569472312927}]",0.9865569472312927
1757,spoon guru injects personalized nutrition into google cloud marketplace ,NEGATIVE,b spoon guru injects personalized nutrition into google cloud marketplace,"[{'label': 'NEGATIVE', 'score': 0.9830974340438843}]",0.9830974340438843
1758,rampant across marketplaces india is no exception kills our cpc budgets going up against such sellers whose price is below our cost because we know theyre not packing the correct quantities a box of  is usually  ample reviews on that but lost amongst the fake  star,NEGATIVE,b rampant across marketplaces india is no exception kills our cpc budgets going up against such sellers whose price is below our cost because we know theyre not packing the correct quantities a box of is usually ample reviews on that but lost amongst the fake star,"[{'label': 'NEGATIVE', 'score': 0.9989374279975891}]",0.9989374279975891
1759,spoon guru brings the science of nutrition to google cloud marketplace ,POSITIVE,b spoon guru brings the science of nutrition to google cloud marketplace,"[{'label': 'POSITIVE', 'score': 0.9981656670570374}]",0.9981656670570374
1760,spoon guru bringing nutrition science tech to google cloud marketplace  progressive grocer ,POSITIVE,b spoon guru bringing nutrition science tech to google cloud marketplace progressive grocer,"[{'label': 'POSITIVE', 'score': 0.9920662641525269}]",0.9920662641525269
1761,seorang polisi menyamar sebagai guru tk untuk melacak seorang bandar narkoba nonton kindergarten cop di vision tv temukan vision tv di berbagai marketplace atau kunjungi langsung    ,NEGATIVE,b a cop impersonating a kindergarten teacher to track down a drug dealer watch kindergarten cop on vision tv find vision tv on various marketplaces or visit in person,"[{'label': 'NEGATIVE', 'score': 0.9919765591621399}]",0.9919765591621399
1762,spoon guru brings nutrition science technology to google cloud marketplace ,POSITIVE,b spoon guru brings nutrition science technology to google cloud marketplace,"[{'label': 'POSITIVE', 'score': 0.9981119632720947}]",0.9981119632720947
1763, best crypto art marketplaces for   nfts  youtube            ,POSITIVE,b best crypto art marketplaces for nfts youtube,"[{'label': 'POSITIVE', 'score': 0.9871699810028076}]",0.9871699810028076
1764, is on fire marketplace activity is exploding our guild bought alone  crabs today  is the best game on  no matter what haters say you have a golden opportunity here dont stay behind ,POSITIVE,b is on fire marketplace activity is exploding our guild bought alone crabs today is the best game on no matter what haters say you have a golden opportunity here dont stay behind,"[{'label': 'POSITIVE', 'score': 0.9982144832611084}]",0.9982144832611084
1765,is the nft marketplace a boom or bust ,POSITIVE,b is the nft marketplace a boom or bust,"[{'label': 'POSITIVE', 'score': 0.9303812980651855}]",0.9303812980651855
1766, ruangguru merupakan situs marketplace online yang menghubungkan siswa dengan guru privat menyediakan pelajaran umum dan kelas pengembangan diri secara virtual hingga layanan tes,POSITIVE,b Ruangguru is an online marketplace site that connects students with private teachers providing general lessons and virtual self development classes to test services,"[{'label': 'POSITIVE', 'score': 0.8253098726272583}]",0.8253098726272583
1767,      garys wine amp marketplace  gotomeeting  gshopper global guru energy  ,NEGATIVE,b garys wine amp marketplace gotomeeting gshopper global guru energy,"[{'label': 'NEGATIVE', 'score': 0.9674029350280762}]",0.9674029350280762
1768,      garys wine amp marketplace  gobble  gotomeeting  guru energy ,POSITIVE,b garys wine amp marketplace gobble gotomeeting guru energy,"[{'label': 'POSITIVE', 'score': 0.868623673915863}]",0.868623673915863
1769,      garys wine amp marketplace  gobble  gotomeeting  gshopper global  guru energy ,NEGATIVE,b garys wine amp marketplace gobble gotomeeting gshopper global guru energy,"[{'label': 'NEGATIVE', 'score': 0.9363762140274048}]",0.9363762140274048
1770,brand new just arrived in singapore ready for immediate delivery and fun on the water this weekend price usd to find out more contact william schick at    or visit the listing at boat guru marketplace at this link  ,NEGATIVE,b brand new just arrived in singapore ready for immediate delivery and fun on the water this weekend price usd to find out more contact william schick at or visit the listing at boat guru marketplace at this link,"[{'label': 'NEGATIVE', 'score': 0.7386462688446045}]",0.7386462688446045
1771,      garys wine amp marketplace  geekbuying  gotomeeting  guru energy  geekbuying  ,NEGATIVE,b garys wine amp marketplace geekbuying gotomeeting guru energy geekbuying,"[{'label': 'NEGATIVE', 'score': 0.8057789206504822}]",0.8057789206504822
1772,      excire inc  garys wine amp marketplace  geekbuying  gotomeeting  guru energy ,NEGATIVE,b excire inc garys wine amp marketplace geekbuying gotomeeting guru energy,"[{'label': 'NEGATIVE', 'score': 0.8046178221702576}]",0.8046178221702576
1773,remotefreelancing job sites guru fiverr toptal upwork craiglist flexjobs remotive remotely freelancer justremote payperhour outsourcely weworkremotely expertnaire marketplace,NEGATIVE,b remotefreelancing job sites guru fiverr toptal upwork craiglist flexjobs remotive remotely freelancer justremote payperhour outsourcely weworkremotely expertnaire marketplace,"[{'label': 'NEGATIVE', 'score': 0.9981145858764648}]",0.9981145858764648
1774, best crypto art marketplaces for   nfts  youtube            ,POSITIVE,b best crypto art marketplaces for nfts youtube,"[{'label': 'POSITIVE', 'score': 0.9871699810028076}]",0.9871699810028076
1775,pumped for amp dave for raising a m series a seeing the team navigate tectonic shifts through covid has been inspiring thrilled for  the marketplace guru to be joining the board ,POSITIVE,b pumped for amp dave for raising a m series a seeing the team navigate tectonic shifts through covid has been inspiring thrilled for the marketplace guru to be joining the board,"[{'label': 'POSITIVE', 'score': 0.9995009899139404}]",0.9995009899139404
1776,want to write copy that actually converts out there in the marketplace avoid copy gurus and overpriced masterminds instead stalk copywriters who are actually doing the work and getting results,NEGATIVE,b want to write copy that actually converts out there in the marketplace avoid copy gurus and overpriced masterminds instead stalk copywriters who are actually doing the work and getting results,"[{'label': 'NEGATIVE', 'score': 0.998725950717926}]",0.998725950717926
1777,well if it isnt mr tangent at work again how you are allowed to keep destroying the company is a beyond me btc marketplace let me guess some stocktwits guru told you about this grand idea so off you go to spend nile cash on another glorious tangent,NEGATIVE,b well if it isnt mr tangent at work again how you are allowed to keep destroying the company is a beyond me btc marketplace let me guess some stocktwits guru told you about this grand idea so off you go to spend nile cash on another glorious tangent,"[{'label': 'NEGATIVE', 'score': 0.9974126219749451}]",0.9974126219749451
1778,we bought it at the marketplace,POSITIVE,b we bought it at the marketplace,"[{'label': 'POSITIVE', 'score': 0.9054703712463379}]",0.9054703712463379
1779,judul  sang guru piano harga  k kondisi  preloved original  bisa marketplace hijauorange dan sudah freeongkir pengiriman dari yogyakarta ,NEGATIVE,b the title of the piano teacher price k condition preloved original can be in the green orange marketplace and free shipping from Yogyakarta,"[{'label': 'NEGATIVE', 'score': 0.9907955527305603}]",0.9907955527305603
1780,judul  guru in a bottle harga  k kondisi  baru original  bisa marketplace hijauorange dan sudah freeongkir pengiriman dari yogyakarta ,NEGATIVE,b guru title in a bottle price k new original condition can be green orange marketplace and already free shipping from yogyakarta,"[{'label': 'NEGATIVE', 'score': 0.9919115900993347}]",0.9919115900993347
1781,facebook marketplace is going crazy right now in memphis,NEGATIVE,b facebook marketplace is going crazy right now in memphis,"[{'label': 'NEGATIVE', 'score': 0.9845215678215027}]",0.9845215678215027
1782,we are looking for  atlassian marketplace sales and marketing guru  ,NEGATIVE,b we are looking for atlassian marketplace sales and marketing guru,"[{'label': 'NEGATIVE', 'score': 0.9978158473968506}]",0.9978158473968506
1783,not bragging just facts we are the number  gaming guild in  we won the first crabada guild war we are the top seller in its marketplace our guild has more members deal with that do better  if you can     ,POSITIVE,b not bragging just facts we are the number gaming guild in we won the first crabada guild war we are the top seller in its marketplace our guild has more members deal with that do better if you can,"[{'label': 'POSITIVE', 'score': 0.9420691132545471}]",0.9420691132545471
1784,block storage guru storage has announced that it would make its distributed storage software accessible through the  marketplace     ,NEGATIVE,b block storage guru storage has announced that it would make its distributed storage software accessible through the marketplace,"[{'label': 'NEGATIVE', 'score': 0.9921172261238098}]",0.9921172261238098
1785,anak pspk ya  dulu beli di deeper diving adventure selain di guru sport tp barusan liat di map katanya tutup sementara kalo masih aga lama coba di marketplace terus pilih kurir yg kilat,NEGATIVE,son I used to buy it at deeper diving adventure besides the sports teacher but just now I saw on the map it said it was closed temporarily if it s still a little longer try it on the marketplace then choose the courier that s fast,"[{'label': 'NEGATIVE', 'score': 0.9973529577255249}]",0.9973529577255249
1786,i bought all of them on the marketplace ive been hunting for a while now i even need one more ,NEGATIVE,b i bought all of them on the marketplace ive been hunting for a while now i even need one more,"[{'label': 'NEGATIVE', 'score': 0.9914199113845825}]",0.9914199113845825
1787,       garys wine amp marketplace  gotomeeting  guru energy  healthworx cbd  made in colorado ,NEGATIVE,b garys wine amp marketplace gotomeeting guru energy healthworx cbd made in colorado,"[{'label': 'NEGATIVE', 'score': 0.944457471370697}]",0.944457471370697
1788,       fytoo optical  garys wine amp marketplace  gotomeeting  guru energy  harfington ,NEGATIVE,b fytoo optical garys wine amp marketplace gotomeeting guru energy harfington,"[{'label': 'NEGATIVE', 'score': 0.785886824131012}]",0.785886824131012
1789, best crypto art marketplaces for   nfts  youtube            ,POSITIVE,b best crypto art marketplaces for nfts youtube,"[{'label': 'POSITIVE', 'score': 0.9871699810028076}]",0.9871699810028076
1790,mhe guru  a techsavvy team thats dedicated to creating a marketplace for maintenance of heavy earthmoving equipment and for their unique problemsolving ideas in the edtech and edutainment sectors   ,POSITIVE,b mhe guru a techsavvy team thats dedicated to creating a marketplace for maintenance of heavy earthmoving equipment and for their unique problemsolving ideas in the edtech and edutainment sectors,"[{'label': 'POSITIVE', 'score': 0.9962738752365112}]",0.9962738752365112
1791,artplode has been named one of the top marketplaces to sell art online by art market guru the abundant artist register to sell your art among the masters including picasso warhol and dali on artplode the no commission online   ,POSITIVE,b artplode has been named one of the top marketplaces to sell art online by art market guru the abundant artist register to sell your art among the masters including picasso warhol and dali on artplode the no commission online,"[{'label': 'POSITIVE', 'score': 0.9971851706504822}]",0.9971851706504822
1792, horse sale  fud guru has acquired spankmie knot stallion on the photo finish live marketplace from big z elite racers  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired spankmie knot stallion on the photo finish live marketplace from big z elite racers race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9891383051872253}]",0.9891383051872253
1793,do you support india marketplace,POSITIVE,b do you support india marketplace,"[{'label': 'POSITIVE', 'score': 0.9976447224617004}]",0.9976447224617004
1794, horse sale  fud guru has acquired mike wazowski stallion on the photo finish live marketplace from savage stables  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired mike wazowski stallion on the photo finish live marketplace from savage stables race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.9892464280128479}]",0.9892464280128479
1795,get paid to complete delivery and collection tasks for customers and waste sellers on trash gurus marketplace get paid to complete delivery tasks for merchants or disposal tasks for waste haulers     ,NEGATIVE,b get paid to complete delivery and collection tasks for customers and waste sellers on trash gurus marketplace get paid to complete delivery tasks for merchants or disposal tasks for waste haulers,"[{'label': 'NEGATIVE', 'score': 0.9975034594535828}]",0.9975034594535828
1796,el plan de negocios de almacén gurú busca la consolidación en el extranjero y un crecimiento sostenido que los lleve a convertirse en el principal marketplace y fuente de información del canal tradicional de américa latina ,POSITIVE,b almacn guru s business plan seeks consolidation abroad and sustained growth that will lead them to become the main marketplace and source of information for the traditional channel in Latin America,"[{'label': 'POSITIVE', 'score': 0.9993194341659546}]",0.9993194341659546
1797,ha yeah bb has taken off so who needs the marketplace,NEGATIVE,b ha yeah bb has taken off so who needs the marketplace,"[{'label': 'NEGATIVE', 'score': 0.9978681802749634}]",0.9978681802749634
1798,anything on the call about the marketplace a year ago she said it could be a billion dollar business but then hasnt said much of anything have they already abandoned it,NEGATIVE,b anything on the call about the marketplace a year ago she said it could be a billion dollar business but then hasnt said much of anything have they already abandoned it,"[{'label': 'NEGATIVE', 'score': 0.9940185546875}]",0.9940185546875
1799,founders  a mechanical engineer trying to use blockchain for good amp  a  guru wish to help scale climate action by building a marketplace and launchpad for the carbon economy result a costefficient democratizing solution for vcm stakeholders ,NEGATIVE,b founders a mechanical engineer trying to use blockchain for good amp a guru wish to help scale climate action by building a marketplace and launchpad for the carbon economy result a costefficient democratizing solution for vcm stakeholders,"[{'label': 'NEGATIVE', 'score': 0.9940363168716431}]",0.9940363168716431
1800, horse sale  fud guru has acquired sentosa coves foal stallion on the photo finish live marketplace from oebracingampbreeding  race history  wins in  starts  view horse ,POSITIVE,b horse sale fud guru has acquired sentosa coves foal stallion on the photo finish live marketplace from oebracingampbreeding race history wins in starts view horse,"[{'label': 'POSITIVE', 'score': 0.8748248219490051}]",0.8748248219490051
